Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
8418,CA-2021-104209,08/16/2021,08/22/2021,Standard Class,CG-10644,William Rodriguez,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-CHA-10001218,Furniture,Chairs,Chairs Model U-877,1475.65,4,0.2,-119.91
8419,CA-2024-104209,06/08/2024,06/08/2024,Same Day,CG-10079,Robert Hoffman,Home Office,United States,Seattle,Washington,98103,West,TEC-ACC-10001219,Technology,Accessories,Accessories Model V-914,118.73,1,0.0,36.62
8420,CA-2022-104210,12/17/2022,12/18/2022,First Class,CG-10505,Michael Pawel,Corporate,United States,Baltimore,Maryland,21215,East,FUR-CHA-10001220,Furniture,Chairs,Chairs Model W-951,347.95,1,0.15,-8.22
8421,CA-2022-104210,10/22/2022,10/25/2022,First Class,CG-10042,Emily Connell,Consumer,United States,Portland,Oregon,97201,West,OFF-STO-10001221,Office Supplies,Storage,Storage Model X-988,1064.8,5,0.0,165.79
8422,CA-2023-104211,10/08/2023,10/11/2023,Second Class,CG-10215,Pete Johnson,Home Office,United States,Jacksonville,Florida,32216,South,TEC-COP-10001222,Technology,Copiers,Copiers Model Y-1025,10508.1,5,0.0,5597.91
8423,CA-2023-104211,12/05/2023,12/08/2023,First Class,CG-10304,Pete Flanagan,Corporate,United States,Buffalo,New York,14215,East,TEC-COP-10001223,Technology,Copiers,Copiers Model Z-1062,5890.62,2,0.0,2232.19
8424,CA-2024-104212,10/08/2024,10/12/2024,Standard Class,CG-10040,Pete Wilson,Corporate,United States,Buffalo,New York,14215,East,OFF-BIN-10001224,Office Supplies,Binders,Binders Model A-100,59.2,5,0.0,22.13
8425,CA-2021-104212,11/06/2021,11/10/2021,Standard Class,CG-10495,William Black,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-STO-10001225,Office Supplies,Storage,Storage Model B-137,1389.96,5,0.1,-39.17
8426,CA-2023-104213,03/29/2023,04/05/2023,Standard Class,CG-10096,David Ballentine,Home Office,United States,Seattle,Washington,98103,West,FUR-FUR-10001226,Furniture,Furnishings,Furnishings Model C-174,310.56,3,0.0,77.16
8427,CA-2022-104213,04/15/2022,04/20/2022,Second Class,CG-10066,Eric Martinez,Consumer,United States,San Antonio,Texas,78207,Central,TEC-ACC-10001227,Technology,Accessories,Accessories Model D-211,89.32,4,0.7,-64.04
8428,CA-2024-104214,12/12/2024,12/15/2024,Second Class,CG-10535,Tracy Jones,Home Office,United States,Miami,Florida,33180,South,OFF-FAS-10001228,Office Supplies,Fasteners,Fasteners Model E-248,89.11,7,0.0,26.86
8429,CA-2023-104214,12/03/2023,12/10/2023,Standard Class,CG-10605,Emily Blumstein,Home Office,United States,Chicago,Illinois,60610,Central,TEC-PHO-10001229,Technology,Phones,Phones Model F-285,1006.12,2,0.4,-244.55
8430,CA-2022-104215,11/15/2022,11/19/2022,Standard Class,CG-10254,Michael Miller,Consumer,United States,Milwaukee,Wisconsin,53209,Central,OFF-BIN-10001230,Office Supplies,Binders,Binders Model G-322,12.13,4,0.8,-13.9
8431,CA-2021-104215,02/02/2021,02/08/2021,Standard Class,CG-10075,Claire Barstow,Consumer,United States,Dallas,Texas,75220,Central,OFF-BIN-10001231,Office Supplies,Binders,Binders Model H-359,155.41,4,0.15,22.04
8432,CA-2024-104216,08/02/2024,08/06/2024,Second Class,CG-10091,Claire Smith,Consumer,United States,Miami,Florida,33180,South,OFF-SUP-10001232,Office Supplies,Supplies,Supplies Model I-396,746.75,5,0.0,60.18
8433,CA-2022-104216,11/20/2022,11/24/2022,Standard Class,CG-10752,Jessica Flanagan,Corporate,United States,Newark,New Jersey,07102,East,OFF-LAB-10001233,Office Supplies,Labels,Labels Model J-433,103.2,4,0.0,51.57
8434,CA-2023-104217,11/17/2023,11/23/2023,Standard Class,CG-10151,Sarah Barstow,Home Office,United States,Minneapolis,Minnesota,55407,Central,TEC-ACC-10001234,Technology,Accessories,Accessories Model K-470,471.59,2,0.3,-81.97
8435,CA-2023-104217,11/15/2023,11/19/2023,Standard Class,CG-10456,Lisa Connell,Corporate,United States,San Francisco,California,94109,West,TEC-MAC-10001235,Technology,Machines,Machines Model L-507,4264.15,5,0.0,837.26
8436,CA-2021-104218,11/14/2021,11/19/2021,Standard Class,CG-10154,Matt Blumstein,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-BIN-10001236,Office Supplies,Binders,Binders Model M-544,100.5,3,0.0,39.5
8437,CA-2022-104218,06/27/2022,07/04/2022,Standard Class,CG-10242,Claire Martinez,Home Office,United States,Chicago,Illinois,60610,Central,OFF-STO-10001237,Office Supplies,Storage,Storage Model N-581,77.64,1,0.1,9.69
8438,CA-2022-104219,04/22/2022,04/27/2022,Second Class,CG-10638,Maria Connell,Corporate,United States,Miami,Florida,33180,South,TEC-MAC-10001238,Technology,Machines,Machines Model O-618,2371.73,2,0.3,-813.39
8439,CA-2021-104219,08/09/2021,08/13/2021,Standard Class,CG-10316,Ashley Jones,Corporate,United States,Atlanta,Georgia,30318,South,FUR-FUR-10001239,Furniture,Furnishings,Furnishings Model P-655,233.26,2,0.15,24.78
8440,CA-2022-104220,08/30/2022,09/04/2022,Second Class,CG-10603,Eric Phan,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-COP-10001240,Technology,Copiers,Copiers Model Q-692,5072.82,3,0.0,2405.61
8441,CA-2023-104220,10/01/2023,10/08/2023,Standard Class,CG-10340,David Barstow,Consumer,United States,San Antonio,Texas,78207,Central,OFF-STO-10001241,Office Supplies,Storage,Storage Model R-729,286.78,1,0.1,-11.77
8442,CA-2024-104221,11/05/2024,11/11/2024,Standard Class,CG-10493,Matt Brown,Consumer,United States,Detroit,Michigan,48205,Central,OFF-APP-10001242,Office Supplies,Appliances,Appliances Model S-766,397.32,4,0.7,-303.03
8443,CA-2022-104221,11/24/2022,12/01/2022,Standard Class,CG-10602,Harold Connell,Consumer,United States,Las Vegas,Nevada,89115,West,OFF-SUP-10001243,Office Supplies,Supplies,Supplies Model T-803,1047.24,9,0.0,69.48
8444,CA-2022-104222,06/06/2022,06/13/2022,Standard Class,CG-10247,Alejandro Garcia,Consumer,United States,Los Angeles,California,90036,West,FUR-TAB-10001244,Furniture,Tables,Tables Model U-840,1914.57,3,0.0,-157.47
8445,CA-2023-104222,07/20/2023,07/23/2023,First Class,CG-10393,Brosina Allen,Corporate,United States,San Diego,California,92037,West,FUR-FUR-10001245,Furniture,Furnishings,Furnishings Model V-877,775.04,7,0.0,225.63
8446,CA-2022-104223,06/23/2022,06/27/2022,Second Class,CG-10572,Ashley Connell,Corporate,United States,Charlotte,North Carolina,28205,South,FUR-CHA-10001246,Furniture,Chairs,Chairs Model W-914,253.44,1,0.0,21.29
8447,CA-2022-104223,04/13/2022,04/19/2022,Standard Class,CG-10587,Brosina Pawel,Consumer,United States,Phoenix,Arizona,85023,West,TEC-COP-10001247,Technology,Copiers,Copiers Model X-951,2669.62,2,0.1,994.55
8448,CA-2024-104224,12/06/2024,12/11/2024,Standard Class,CG-10087,Maria Anderson,Corporate,United States,Detroit,Michigan,48205,Central,OFF-SUP-10001248,Office Supplies,Supplies,Supplies Model Y-988,20.64,1,0.8,-17.84
8449,CA-2022-104224,02/02/2022,02/07/2022,Second Class,CG-10102,David Garcia,Home Office,United States,San Francisco,California,94109,West,OFF-SUP-10001249,Office Supplies,Supplies,Supplies Model Z-1025,845.92,4,0.0,-13.05
8450,CA-2022-104225,12/12/2022,12/13/2022,First Class,CG-10304,Pete Flanagan,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-BIN-10001250,Office Supplies,Binders,Binders Model A-1062,582.18,6,0.0,21.14
8451,CA-2023-104225,07/22/2023,07/26/2023,Standard Class,CG-10506,Matt Blumstein,Consumer,United States,Columbus,Ohio,43229,East,FUR-BOO-10001251,Furniture,Bookcases,Bookcases Model B-100,4067.45,5,0.0,271.16
8452,CA-2024-104226,05/18/2024,05/23/2024,Standard Class,CG-10429,Pete Blumstein,Corporate,United States,Las Vegas,Nevada,89115,West,OFF-APP-10001252,Office Supplies,Appliances,Appliances Model C-137,571.94,2,0.0,163.3
8453,CA-2022-104226,07/28/2022,07/29/2022,First Class,CG-10645,Jessica Johnson,Corporate,United States,Memphis,Tennessee,38109,South,TEC-COP-10001253,Technology,Copiers,Copiers Model D-174,2782.11,1,0.0,1499.22
8454,CA-2023-104227,11/12/2023,11/15/2023,Second Class,CG-10323,Alejandro Allen,Corporate,United States,San Francisco,California,94109,West,TEC-PHO-10001254,Technology,Phones,Phones Model E-211,1838.02,2,0.0,451.07
8455,CA-2023-104227,12/04/2023,12/11/2023,Standard Class,CG-10743,Ashley Johnson,Home Office,United States,Baltimore,Maryland,21215,East,OFF-APP-10001255,Office Supplies,Appliances,Appliances Model F-248,1167.84,3,0.0,224.36
8456,CA-2022-104228,03/26/2022,03/29/2022,Second Class,CG-10120,Brosina Hoffman,Consumer,United States,Indianapolis,Indiana,46203,Central,FUR-BOO-10001256,Furniture,Bookcases,Bookcases Model G-285,827.46,1,0.0,42.66
8457,CA-2021-104228,10/07/2021,10/13/2021,Standard Class,CG-10470,David Martinez,Consumer,United States,Louisville,Kentucky,40214,South,OFF-STO-10001257,Office Supplies,Storage,Storage Model H-322,925.0,5,0.2,-45.37
8458,CA-2022-104229,05/19/2022,05/25/2022,Standard Class,CG-10200,Jessica Barstow,Home Office,United States,Louisville,Kentucky,40214,South,TEC-PHO-10001258,Technology,Phones,Phones Model I-359,4639.25,7,0.0,1231.15
8459,CA-2023-104229,04/25/2023,04/29/2023,Standard Class,CG-10051,Eric Wilson,Home Office,United States,Detroit,Michigan,48205,Central,OFF-SUP-10001259,Office Supplies,Supplies,Supplies Model J-396,617.88,6,0.0,53.07
8460,CA-2021-104230,04/22/2021,04/28/2021,Standard Class,CG-10380,William Wilson,Corporate,United States,Jacksonville,Florida,32216,South,OFF-ENV-10001260,Office Supplies,Envelopes,Envelopes Model K-433,253.89,9,0.3,-3.93
8461,CA-2021-104230,11/13/2021,11/18/2021,Second Class,CG-10034,Zuschuss Flanagan,Corporate,United States,Columbus,Ohio,43229,East,FUR-TAB-10001261,Furniture,Tables,Tables Model L-470,3379.68,3,0.0,-331.68
8462,CA-2021-104231,10/25/2021,10/31/2021,Standard Class,CG-10642,Michael Connell,Corporate,United States,Portland,Oregon,97201,West,FUR-BOO-10001262,Furniture,Bookcases,Bookcases Model M-507,674.62,1,0.0,31.95
8463,CA-2022-104231,07/29/2022,07/30/2022,First Class,CG-10461,Zuschuss Davis,Corporate,United States,Chicago,Illinois,60610,Central,OFF-APP-10001263,Office Supplies,Appliances,Appliances Model N-544,169.87,1,0.15,13.73
8464,CA-2024-104232,11/05/2024,11/10/2024,Standard Class,CG-10589,Daniel Blumstein,Consumer,United States,Baltimore,Maryland,21215,East,OFF-ART-10001264,Office Supplies,Art,Art Model O-581,65.42,4,0.15,2.62
8465,CA-2022-104232,10/07/2022,10/12/2022,Standard Class,CG-10037,Tracy Black,Consumer,United States,San Francisco,California,94109,West,OFF-ENV-10001265,Office Supplies,Envelopes,Envelopes Model P-618,18.2,2,0.0,7.81
8466,CA-2024-104233,04/07/2024,04/13/2024,Standard Class,CG-10406,Jessica Phan,Corporate,United States,Phoenix,Arizona,85023,West,OFF-SUP-10001266,Office Supplies,Supplies,Supplies Model Q-655,114.66,1,0.0,23.77
8467,CA-2023-104233,02/20/2023,02/26/2023,Standard Class,CG-10701,Pete Blumstein,Consumer,United States,San Diego,California,92037,West,OFF-STO-10001267,Office Supplies,Storage,Storage Model R-692,152.27,1,0.0,24.65
8468,CA-2021-104234,04/02/2021,04/03/2021,First Class,CG-10131,Lisa Kintis,Consumer,United States,Chicago,Illinois,60610,Central,OFF-ENV-10001268,Office Supplies,Envelopes,Envelopes Model S-729,91.0,7,0.0,31.3
8469,CA-2022-104234,06/02/2022,06/07/2022,Standard Class,CG-10112,Ken Gutenberg,Consumer,United States,Columbus,Ohio,43229,East,OFF-LAB-10001269,Office Supplies,Labels,Labels Model T-766,51.54,2,0.0,21.48
8470,CA-2023-104235,08/15/2023,08/22/2023,Standard Class,CG-10403,David Pawel,Consumer,United States,Newark,New Jersey,07102,East,OFF-LAB-10001270,Office Supplies,Labels,Labels Model U-803,30.28,4,0.0,14.19
8471,CA-2024-104235,08/05/2024,08/11/2024,Standard Class,CG-10194,Sandra Donatelli,Corporate,United States,Seattle,Washington,98103,West,OFF-PAP-10001271,Office Supplies,Paper,Paper Model V-840,209.36,8,0.0,69.8
8472,CA-2022-104236,10/13/2022,10/18/2022,Standard Class,CG-10320,Claire Johnson,Consumer,United States,Jacksonville,Florida,32216,South,TEC-COP-10001272,Technology,Copiers,Copiers Model W-877,1797.26,1,0.2,198.89
8473,CA-2023-104236,06/03/2023,06/07/2023,Second Class,CG-10194,Sandra Donatelli,Corporate,United States,Baltimore,Maryland,21215,East,FUR-CHA-10001273,Furniture,Chairs,Chairs Model X-914,1185.66,3,0.0,216.14
8474,CA-2024-104237,12/16/2024,12/23/2024,Standard Class,CG-10763,John Garcia,Corporate,United States,Tampa,Florida,33612,South,OFF-BIN-10001274,Office Supplies,Binders,Binders Model Y-951,102.74,1,0.0,3.97
8475,CA-2023-104237,10/14/2023,10/18/2023,Second Class,CG-10456,Lisa Connell,Corporate,United States,San Diego,California,92037,West,OFF-APP-10001275,Office Supplies,Appliances,Appliances Model Z-988,266.35,5,0.0,78.79
8476,CA-2023-104238,10/17/2023,10/20/2023,Second Class,CG-10742,Ken Garcia,Consumer,United States,Baltimore,Maryland,21215,East,OFF-LAB-10001276,Office Supplies,Labels,Labels Model A-1025,28.3,1,0.1,8.34
8477,CA-2022-104238,12/31/2022,01/04/2023,Standard Class,CG-10303,Ken Hoffman,Consumer,United States,New York City,New York,10024,East,TEC-COP-10001277,Technology,Copiers,Copiers Model B-1062,920.82,1,0.0,338.03
8478,CA-2021-104239,10/26/2021,10/31/2021,Second Class,CG-10341,Matt Black,Consumer,United States,Houston,Texas,77005,Central,FUR-TAB-10001278,Furniture,Tables,Tables Model C-100,1094.6,1,0.2,-263.96
8479,CA-2021-104239,04/02/2021,04/09/2021,Standard Class,CG-10555,Ken Jones,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-ENV-10001279,Office Supplies,Envelopes,Envelopes Model D-137,160.43,3,0.1,40.12
8480,CA-2024-104240,12/05/2024,12/11/2024,Standard Class,CG-10222,Sandra Allen,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FUR-10001280,Furniture,Furnishings,Furnishings Model E-174,201.72,6,0.0,44.2
8481,CA-2021-104240,02/19/2021,02/24/2021,Standard Class,CG-10139,Ashley Smith,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CHA-10001281,Furniture,Chairs,Chairs Model F-211,425.17,2,0.2,-37.61
8482,CA-2024-104241,11/19/2024,11/22/2024,Second Class,CG-10304,Pete Flanagan,Corporate,United States,Buffalo,New York,14215,East,OFF-STO-10001282,Office Supplies,Storage,Storage Model G-248,174.25,1,0.0,31.12
8483,CA-2021-104241,03/09/2021,03/11/2021,First Class,CG-10015,Jessica Hoffman,Corporate,United States,New York City,New York,10024,East,OFF-ART-10001283,Office Supplies,Art,Art Model H-285,121.4,2,0.0,34.59
8484,CA-2021-104242,06/06/2021,06/08/2021,First Class,CG-10264,John Johnson,Consumer,United States,Columbus,Ohio,43229,East,FUR-BOO-10001284,Furniture,Bookcases,Bookcases Model I-322,626.95,1,0.0,34.57
8485,CA-2021-104242,07/08/2021,07/12/2021,Standard Class,CG-10345,Pete Black,Corporate,United States,Milwaukee,Wisconsin,53209,Central,FUR-FUR-10001285,Furniture,Furnishings,Furnishings Model J-359,43.49,2,0.4,-16.22
8486,CA-2024-104243,04/22/2024,04/25/2024,Second Class,CG-10572,Ashley Connell,Corporate,United States,Seattle,Washington,98103,West,OFF-LAB-10001286,Office Supplies,Labels,Labels Model K-396,63.96,6,0.0,27.2
8487,CA-2021-104243,06/16/2021,06/16/2021,Same Day,CG-10397,Daniel Blumstein,Consumer,United States,Detroit,Michigan,48205,Central,OFF-ART-10001287,Office Supplies,Art,Art Model L-433,311.84,8,0.0,121.75
8488,CA-2021-104244,02/12/2021,02/19/2021,Standard Class,CG-10078,Maria Williams,Corporate,United States,Newark,New Jersey,07102,East,OFF-STO-10001288,Office Supplies,Storage,Storage Model M-470,128.89,1,0.0,23.59
8489,CA-2021-104244,11/02/2021,11/07/2021,Standard Class,CG-10645,Jessica Johnson,Corporate,United States,Jacksonville,Florida,32216,South,FUR-BOO-10001289,Furniture,Bookcases,Bookcases Model N-507,634.58,1,0.0,40.73
8490,CA-2024-104245,10/17/2024,10/20/2024,First Class,CG-10590,Michael Black,Home Office,United States,Newark,New Jersey,07102,East,TEC-ACC-10001290,Technology,Accessories,Accessories Model O-544,331.95,1,0.0,102.3
8491,CA-2024-104245,10/12/2024,10/19/2024,Standard Class,CG-10311,Ken Rodriguez,Consumer,United States,Miami,Florida,33180,South,OFF-BIN-10001291,Office Supplies,Binders,Binders Model P-581,40.05,3,0.0,5.07
8492,CA-2023-104246,12/14/2023,12/19/2023,Standard Class,CG-10052,Zuschuss Gutenberg,Consumer,United States,Newark,New Jersey,07102,East,TEC-MAC-10001292,Technology,Machines,Machines Model Q-618,6938.04,4,0.0,-524.84
8493,CA-2024-104246,01/28/2024,02/01/2024,Second Class,CG-10202,Ashley Jones,Consumer,United States,Denver,Colorado,80219,West,OFF-SUP-10001293,Office Supplies,Supplies,Supplies Model R-655,1512.84,7,0.0,103.19
8494,CA-2023-104247,12/09/2023,12/13/2023,Standard Class,CG-10298,David Ballentine,Corporate,United States,Louisville,Kentucky,40214,South,OFF-ENV-10001294,Office Supplies,Envelopes,Envelopes Model S-692,186.62,7,0.0,84.39
8495,CA-2024-104247,11/17/2024,11/20/2024,First Class,CG-10489,Brosina Martinez,Consumer,United States,Atlanta,Georgia,30318,South,TEC-PHO-10001295,Technology,Phones,Phones Model T-729,2531.84,4,0.0,859.34
8496,CA-2021-104248,10/15/2021,10/18/2021,Second Class,CG-10503,Lisa Phan,Consumer,United States,Seattle,Washington,98103,West,OFF-ART-10001296,Office Supplies,Art,Art Model U-766,498.96,9,0.2,9.37
8497,CA-2024-104248,11/12/2024,11/18/2024,Standard Class,CG-10666,Emily Pawel,Corporate,United States,Richmond,Virginia,23223,South,TEC-ACC-10001297,Technology,Accessories,Accessories Model V-803,861.02,7,0.1,113.15
8498,CA-2023-104249,01/15/2023,01/22/2023,Standard Class,CG-10673,Claire Blumstein,Consumer,United States,Houston,Texas,77005,Central,OFF-BIN-10001298,Office Supplies,Binders,Binders Model W-840,24.48,3,0.15,-5.82
8499,CA-2024-104249,11/30/2024,12/06/2024,Standard Class,CG-10132,Lisa Flanagan,Corporate,United States,Louisville,Kentucky,40214,South,OFF-ENV-10001299,Office Supplies,Envelopes,Envelopes Model X-877,56.66,5,0.6,-27.57
8500,CA-2021-104250,10/25/2021,10/29/2021,Standard Class,CG-10076,Ashley Jones,Home Office,United States,Seattle,Washington,98103,West,FUR-FUR-10001300,Furniture,Furnishings,Furnishings Model Y-914,521.45,5,0.0,125.67
8501,CA-2023-104250,03/18/2023,03/21/2023,First Class,CG-10407,Alejandro Hoffman,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ENV-10001301,Office Supplies,Envelopes,Envelopes Model Z-951,9.7,1,0.8,-7.27
8502,CA-2024-104251,11/01/2024,11/07/2024,Standard Class,CG-10263,Robert Allen,Consumer,United States,Baltimore,Maryland,21215,East,OFF-ENV-10001302,Office Supplies,Envelopes,Envelopes Model A-988,51.84,3,0.0,17.9
8503,CA-2022-104251,01/15/2022,01/20/2022,Second Class,CG-10412,Ashley Garcia,Consumer,United States,Las Vegas,Nevada,89115,West,TEC-COP-10001303,Technology,Copiers,Copiers Model B-1025,7198.26,3,0.0,2932.48
8504,CA-2021-104252,12/01/2021,12/07/2021,Standard Class,CG-10784,Matt Black,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ENV-10001304,Office Supplies,Envelopes,Envelopes Model C-1062,40.82,1,0.0,17.05
8505,CA-2023-104252,12/02/2023,12/08/2023,Standard Class,CG-10644,William Rodriguez,Corporate,United States,Miami,Florida,33180,South,OFF-PAP-10001305,Office Supplies,Paper,Paper Model D-100,25.67,1,0.4,-4.18
8506,CA-2022-104253,10/09/2022,10/14/2022,Second Class,CG-10685,Andrew Blumstein,Home Office,United States,Houston,Texas,77005,Central,OFF-STO-10001306,Office Supplies,Storage,Storage Model E-137,101.52,1,0.0,10.67
8507,CA-2023-104253,01/06/2023,01/11/2023,Standard Class,CG-10722,Jessica Hoffman,Home Office,United States,San Francisco,California,94109,West,TEC-COP-10001307,Technology,Copiers,Copiers Model F-174,5996.56,2,0.0,2869.65
8508,CA-2021-104254,11/24/2021,11/28/2021,Standard Class,CG-10637,Sandra Gutenberg,Consumer,United States,San Diego,California,92037,West,FUR-CHA-10001308,Furniture,Chairs,Chairs Model G-211,2288.86,4,0.2,-386.05
8509,CA-2021-104254,04/02/2021,04/05/2021,Second Class,CG-10705,Lisa Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,TEC-ACC-10001309,Technology,Accessories,Accessories Model H-248,857.6,5,0.0,331.99
